DMN,NEURAL
executive control,NEURAL
dorsal attention networks,NEURAL
executive control,NEURAL
dorsal attention networks,NEURAL
increased blood perfusion/glucose metabolism,OUTCOME
decreased cerebral blood flow,OUTCOME
serotonergic hallucinogens,DRUG
decrease the power of lower frequency oscillations,OUTCOME
alpha oscillations,NEURAL
DMN,NEURAL
anterior/posterior cingulate cortices,NEURAL
parahippocampal region,NEURAL
excitatory effect,OUTCOME
neural effects,OUTCOME
serotonergic hallucinogens,DRUG
serotonergic [e.g.,NEURAL
5-HT1A/2A/2C receptors,NEURAL
dopaminergic and sigma receptors,NEURAL
agonist effect,OUTCOME
drugs,DRUG
deep-layer pyramidal neurons,NEURAL
5-HT2A receptors,NEURAL
compounds,DRUG
Agonism,NEURAL
altered synchronization of cortical activity,OUTCOME
disintegration” of network connectivity,OUTCOME
increased excitability of multimodal association hubs,OUTCOME
altered information flow,OUTCOME
expanded awareness,OUTCOME
ego-dissolution,SUBJECTIVE
unconstrained cognition,OUTCOME
Agonism,NEURAL
5-HT2A receptors,NEURAL
glutamatergic neurotransmission,NEURAL
neurotrophic factors,NEURAL
brain-derived neurotrophic factor,NEURAL
BDNF,NEURAL
glial cell line-derived neurotrophic factor,NEURAL
GDNF,NEURAL
neuroplasticity and neurogenesis,OUTCOME
neurons,NEURAL
compounds,DRUG
ayahuasca,DRUG
psilocybin,DRUG
LSD,DRUG
antidepressive,OUTCOME
anxiolytic,OUTCOME
antiaddictive,OUTCOME
DMT,DRUG
psilocybin,DRUG
LSD,DRUG
ayahuasca,DRUG
increases in positive mood,OUTCOME
serotonergic hallucinogens,DRUG
decrease DMN activity,OUTCOME
rumination,OUTCOME
decreases in amygdala activity,OUTCOME
DMN,NEURAL
antidepressive and anxiolytic effects,OUTCOME
psilocybin,DRUG
LSD,DRUG
ayahuasca,DRUG
therapeutic potentials,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
self-transcendence,SUBJECTIVE
Self-transcendence,SUBJECTIVE
beneficial effects,OUTCOME
serotonergic hallucinogens,DRUG
serotonergic hallucinogens,DRUG
religious/mystical experiences,OUTCOME
psilocybin,DRUG
religious-like experiences,OUTCOME
attitudes,SUBJECTIVE
mood,SUBJECTIVE
psilocybin,DRUG
mystical experience,SUBJECTIVE
tobacco,HEALTH
alcohol (,OUTCOME
religious-like effects,OUTCOME
LSD,DRUG
anxiety,HEALTH
decreased DMN activity,OUTCOME
decreased DMN-TPN inverse coupling,OUTCOME
serotonergic hallucinogens,DRUG
meditation,OUTCOME
serotonergic hallucinogens,DRUG
serotonergic hallucinogens,DRUG
modulating brain areas associated with perception and emotion processing,OUTCOME
compounds,DRUG
increases in blood perfusion/glucose metabolism,OUTCOME
prefrontal and limbic areas,NEURAL
decreases in reactivity of brain structures,OUTCOME
anxiety,HEALTH
amygdala,NEURAL
reduced brain activity in key regions of the DMN,OUTCOME
altered state of consciousness,SUBJECTIVE
serotonergic hallucinogens,DRUG
"disruption of repetitive, rigid, and pathological patterns of negative thoughts and emotions",OUTCOME
anxiety,HEALTH
mood disorders,HEALTH
therapeutically relevant,OUTCOME
drugs,DRUG
cortical thickness alterations,OUTCOME
DMN,NEURAL
posterior,NEURAL
anterior cingulate cortices,NEURAL
serotonergic hallucinogens,DRUG
agonist action of these drugs on 5-HT2A receptors,OUTCOME
deep-layer pyramidal neurons,NEURAL
fronto-parieto-occipito-temporal cortex,NEURAL
serotonergic hallucinogens,DRUG
drugs,DRUG
psychiatric disorders,HEALTH
consciousness,SUBJECTIVE
therapeutic uses,OUTCOME
treatment-resistant patients,HEALTH
anxiety,HEALTH
mood disorders,HEALTH
psychedelics,DRUG
LSD,DRUG
Mescaline,DRUG
psilocybin,DRUG
therapeutic paradigms applied,OUTCOME
LSD,DRUG
Mescaline,DRUG
LSD,DRUG
…,DRUG
improved,OUTCOME
improvement,OUTCOME
psychedelics,DRUG
psychedelics,DRUG
results,OUTCOME
depressive disorders,HEALTH
anxiety,HEALTH
"neurotic’  disorders  subsumed  within  our  analysis,  we  also  repeated  this analysis  restricted  to  cases  classified as ‘depressives,’ ‘depressive  ",HEALTH
depressive neuroses,HEALTH
depressives,HEALTH
depressive reactions,SUBJECTIVE
improvement,OUTCOME
therapeutic effect,OUTCOME
Thalidomide,ANTIDEPRESSANT_DRUG
efficacy and  ,OUTCOME
psychotropic drugs,DRUG
psychedelics(Oram,DRUG
psychedelics,DRUG
"subjective and  objective changes in feeling, thinking and behaviour",OUTCOME
psychedelic effect,OUTCOME
therapeutic  ,OUTCOME
therapeutic effect,OUTCOME
mood disorders,HEALTH
UMD,HEALTH
broadly adaptive personalities,OUTCOME
enduring  patterns  of  learned  ,OUTCOME
biologically mediated mood problems,OUTCOME
UMDs,HEALTH
psilocybin,DRUG
mystical experiences,SUBJECTIVE
psilocybin,DRUG
psilocybin,DRUG
psilocybin,DRUG
methylphenidate,DRUG
methylphenidate,DRUG
psilocybin,DRUG
psilocybin,DRUG
psilocybin,DRUG
methylphenidate,DRUG
psilocybin,DRUG
psilocybin,DRUG
"deeply meaningful, mystical experiences",OUTCOME
mystical experience,SUBJECTIVE
psychedelic,DRUG
LSD,DRUG
severe  chronic  neuroses,HEALTH
LSD,DRUG
LSD,DRUG
psychedelic,DRUG
psychedelic,DRUG
psychedelics,DRUG
therapeutic  mystical/spiritual  ,OUTCOME
mystical experiences,SUBJECTIVE
psilocybin,DRUG
increased  well-being,OUTCOME
personal  meaning,OUTCOME
psychedelic,DRUG
psychedelics,DRUG
neurobiology,NEURAL
different  therapeutic  efficacies,OUTCOME
emotional  ,OUTCOME
psychedelics,DRUG
psychedelics,DRUG
psychedelics,DRUG
psychedelics,DRUG
psychedelics,DRUG
Psilocybin,DRUG
Indocybin,DRUG
LSD,DRUG
mood disorder,HEALTH
psilocybin,DRUG
psilocin,DRUG
LSD,DRUG
LSD,DRUG
psilocybin,DRUG
LSD,DRUG
psilocybin,DRUG
shorter  duration  of  ,OUTCOME
LSD,DRUG
mescaline,DRUG
psilocybin,DRUG
highly  distressing  psychological  ,OUTCOME
psilocybin,DRUG
LSD,DRUG
LSD,DRUG
psychedelic drugs,DRUG
psychedelics,DRUG
LSD,DRUG
psilocybin,DRUG
LSD,DRUG
psilocybin,DRUG
toxicity ratio,OUTCOME
toxicity ratio,OUTCOME
cocaine,ANTIDEPRESSANT_DRUG
ketamine,DRUG
fluoxetine,ANTIDEPRESSANT_DRUG
risk of harm,OUTCOME
psychedelics,DRUG
risk  of harm,OUTCOME
harms to  the end-user and society,OUTCOME
LSD,DRUG
psilocybin,DRUG
psychotic disorders,HEALTH
psychedelics,DRUG
psychedelics,DRUG
prolonged psychotic reactions,OUTCOME
LSD,DRUG
psilocybin,DRUG
derealisation,OUTCOME
anxiety,HEALTH
psychedelics,DRUG
lower relative risk of  ,OUTCOME
need  for  psychiatric  medication,OUTCOME
psychological  distress(Johansen,OUTCOME
psychedelics,DRUG
acts of suicide,OUTCOME
psychedelics,DRUG
prolonged  (>48  hours)  psychosis,OUTCOME
psychedelics,DRUG
LSD,DRUG
psychosis,OUTCOME
severe chronic neurosis,HEALTH
LSD,DRUG
psychotic  ,HEALTH
antipsychotic medication,ANTIDEPRESSANT_DRUG
schizoid  subject,HEALTH
alcoholism,HEALTH
adverse reactions,OUTCOME
psychedelics,DRUG
psychedelics,DRUG
adverse event,OUTCOME
adverse  reactions,OUTCOME
psychedelic drugs,DRUG
model psychosis,OUTCOME
"disorganized,  frightened, dysfunctional, and  regressed  reactions",OUTCOME
psychedelic  ,DRUG
healthy  reactions,OUTCOME
psychedelics,DRUG
LSD,DRUG
LSD,DRUG
LSD,DRUG
LSD,DRUG
LSD  psychoses,OUTCOME
brain damage,OUTCOME
long-lasting personality change,OUTCOME
flashbacks,OUTCOME
LSD,DRUG
LSD,DRUG
LSD,DRUG
brain damage,HEALTH
long-lasting personality change,OUTCOME
adverse effects,OUTCOME
LSD,DRUG
adverse  reactions,OUTCOME
psychedelic drugs,DRUG
adverse  reactions,OUTCOME
poor response,OUTCOME
adverse reactions,OUTCOME
psychedelics,DRUG
psilocybin,DRUG
psychedelics,DRUG
opiates,DRUG
psychedelics,DRUG
physiological toxicity,OUTCOME
serotonergic psychedelics,DRUG
opiate overdoses(National,ANTIDEPRESSANT_DRUG
psilocybin,DRUG
treatment of resistant major depressive disorder,HEALTH
treatment-resistant  unipolar major  ,HEALTH
depression,HEALTH
psilocybin,DRUG
no serious adverse events,OUTCOME
LSD,DRUG
LSD,DRUG
psychedelics,DRUG
LSD,DRUG
lessens defensiveness,OUTCOME
heightened capacity to relive early experiences with accompanying release  of feelings,OUTCOME
Therapist-patient relationships are enhanced,OUTCOME
increased appearance of unconscious material,OUTCOME
UMD,HEALTH
emotional and behavioural sequelae,OUTCOME
resolution of such conflicts,OUTCOME
Unipolar depressive disorder,HEALTH
suboptimal and entrenched,OUTCOME
"maladaptive patterns of thought, feeling and  ",OUTCOME
treatment resistant depressive disorder,HEALTH
psychedelics,DRUG
unipolar  mood  ,HEALTH
psilocybin,DRUG
escitalopram,ANTIDEPRESSANT_DRUG
depression,HEALTH
depression,HEALTH
psilocybin,DRUG
escitalopram,ANTIDEPRESSANT_DRUG
depression,HEALTH
adverse events,OUTCOME
no serious adverse events occurred,OUTCOME
anxiety,HEALTH
dry mouth,OUTCOME
sexual dysfunction,OUTCOME
reduced emotional responsiveness,OUTCOME
escitalopram,ANTIDEPRESSANT_DRUG
psilocybin,DRUG
escitalopram,ANTIDEPRESSANT_DRUG
escitalopram,ANTIDEPRESSANT_DRUG
perceived adverse events,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
psilocybin,DRUG
psilocybin,DRUG
adverse event,OUTCOME
psilocybin,DRUG
transient headache,OUTCOME
psilocybin,DRUG
headache,OUTCOME
psilocybin,DRUG
subjective effects,SUBJECTIVE
psilocybin,DRUG
adverse events,OUTCOME
psilocybin,DRUG
subjective effects,SUBJECTIVE
psilocybin,DRUG
mediating influence on positive outcomes.21,OUTCOME
altered quality of conscious experience,SUBJECTIVE
psilocybin,DRUG
psychiatric conditions,HEALTH
psilocybin,DRUG
unacceptable side effects,OUTCOME
psychological support,OUTCOME
improved outcomes,OUTCOME
escitalopram,ANTIDEPRESSANT_DRUG
escitalopram,ANTIDEPRESSANT_DRUG
delayed therapeutic action on depression.22,OUTCOME
escitalopram,ANTIDEPRESSANT_DRUG
better efficacy,OUTCOME
escitalopram,ANTIDEPRESSANT_DRUG
psilocybin,DRUG
subjective effects,SUBJECTIVE
biased expectations,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
escitalopram,ANTIDEPRESSANT_DRUG
psilocybin,DRUG
depression,HEALTH
depression,HEALTH
severe depressive symptoms,HEALTH
treatment-resistant depression,HEALTH
Psychedelic agents,DRUG
"enhance suggestibility,23",OUTCOME
treatment-resistant depression,OUTCOME
Psychedelic agents,DRUG
psychological effects,OUTCOME
subjective quality of the psychedelic experience,SUBJECTIVE
memories,SUBJECTIVE
perceptions,SUBJECTIVE
degree to which the environment is supportive,SUBJECTIVE
psychedelic compounds,DRUG
compounds,DRUG
increase dendritic arbor complexity,OUTCOME
promote dendritic spine growth,OUTCOME
stimulate synapse formation,OUTCOME
5-HT2A receptor,NEURAL
neuronal plasticity,OUTCOME
psychedelics,DRUG
psilocybin,DRUG
escitalopram,ANTIDEPRESSANT_DRUG
depression,HEALTH
psilocybin,DRUG
escitalopram,ANTIDEPRESSANT_DRUG
psilocybin,DRUG
depression,HEALTH
ordinary” users,SUBJECTIVE
psychedelics,DRUG
psychedelic microdosing,DRUG
psychedelics,DRUG
psychedelic microdosing,DRUG
microdosing practices,OUTCOME
microdoses,DRUG
LSD,DRUG
psilocybin,DRUG
microdosed,DRUG
psychedelics,DRUG
positive effects,OUTCOME
microdosing,DRUG
side effects,OUTCOME
Microdoses,DRUG
mood and cognitive enhancers,OUTCOME
psychedelic microdosing,DRUG
cognitive enhancement drugs,DRUG
performance improvements,OUTCOME
enhanced performance,OUTCOME
therapeutic motivation,OUTCOME
psychedelic microdosing,DRUG
anxiety,HEALTH
depression,HEALTH
psychedelic drugs,DRUG
depression,HEALTH
anxiety,HEALTH
efficacy,OUTCOME
microdosing,DRUG
substance dependence,HEALTH
OCD,HEALTH
PTSD,HEALTH
therapeutic effects,OUTCOME
psychedelics,DRUG
microdosing,DRUG
anxiolytic and anti-depressive effects,OUTCOME
enhancement technologies,OUTCOME
psychedelic microdoses,DRUG
therapeutic effects,OUTCOME
desired effect,OUTCOME
microdosing,DRUG
higher functioning,OUTCOME
healthy”,OUTCOME
no effects,OUTCOME
microdosing,DRUG
microdosing,DRUG
miracle cure,OUTCOME
psychedelic microdoses,DRUG
psychedelic microdoses,DRUG
perceived beneficial effects,OUTCOME
microdosing,DRUG
reduction of effect,OUTCOME
microdosing psychedelics,DRUG
microdosing,DRUG
microdosing,DRUG
overdosing,DRUG
insomnia,OUTCOME
Overdosing,DRUG
microdose,DRUG
intoxicating effect,OUTCOME
psychedelics,DRUG
negative consequences,OUTCOME
microdosing,DRUG
overdosing problem,OUTCOME
LSD,DRUG
psilocybin,DRUG
microdose,DRUG
psilocybin,DRUG
microdosing,DRUG
microdoses,DRUG
microdoses,DRUG
microdosing,DRUG
overdosing,DRUG
negative experiences,OUTCOME
distinctly unpleasant effects,OUTCOME
microdosing,DRUG
bad trip,OUTCOME
cannabis,DRUG
LSD,DRUG
microdose,DRUG
cannabis,DRUG
psychedelic drugs,DRUG
psychedelic drugs,DRUG
abuse,OUTCOME
piracetam,ANTIDEPRESSANT_DRUG
functional drug use,OUTCOME
cognitive enhancement,DRUG
Psychedelics,DRUG
therapeutic effect,OUTCOME
microdosing,DRUG
avoiding the problems,OUTCOME
psychedelic microdosing,DRUG
increased knowledge availability,OUTCOME
decrease in the cultural authority of medical experts,OUTCOME
microdosing,DRUG
microdosing,DRUG
no effect,OUTCOME
negative effect,OUTCOME
beneficial effects,OUTCOME
drug effects,OUTCOME
positive or negative expectation effects,OUTCOME
psychedelics,DRUG
psychedelic microdosing,DRUG
microdosing,DRUG
nocebo effects,OUTCOME
negative side effects,OUTCOME
curative or symptom-abating effect,OUTCOME
psychedelics,DRUG
less constructive and self-reflective approach,OUTCOME
microdosing,DRUG
microdosing,DRUG
microdosing,DRUG
therapeutic effects,OUTCOME
serotonergic hallucinogens,DRUG
analgesic effects,OUTCOME
psychedelics,DRUG
psychological effects,OUTCOME
improved disease coping strategies and attitudes,OUTCOME
psychological effects,OUTCOME
psychedelics,DRUG
psychological adverse events,OUTCOME
panic reactions,OUTCOME
anxiety,HEALTH
depressive symptoms,HEALTH
effective and promising results,OUTCOME
insightful psychological experiences,OUTCOME
psilocybin,DRUG
Mystical-type experiences,SUBJECTIVE
Psychedelic (Peak) Therapy,OUTCOME
psychedelics,DRUG
peak experiences,OUTCOME
peak experiences,OUTCOME
mystical experiences,SUBJECTIVE
profound impact on patients lives,OUTCOME
mystical or peak experiences,SUBJECTIVE
therapeutic effects,OUTCOME
LSD,DRUG
neurobiological effects,OUTCOME
reduction in the number of linguistic references to mental time travel,OUTCOME
LSD,DRUG
LSD,DRUG
subjective effects,SUBJECTIVE
reduction in mental time travel,OUTCOME
LSD,DRUG
DMN,NEURAL
reduced mental time travel,OUTCOME
DMN,NEURAL
autobiographical memory,OUTCOME
self-reflection,SUBJECTIVE
ego,SUBJECTIVE
decreased integrity,OUTCOME
brain network,NEURAL
reduced time travel to the past,OUTCOME
DMN,NEURAL
spontaneous cognition,SUBJECTIVE
cognition,SUBJECTIVE
brain networks,NEURAL
visual system,NEURAL
retina,NEURAL
DMN,NEURAL
driving input,OUTCOME
DMN,NEURAL
driving input,OUTCOME
DMN,NEURAL
brain,NEURAL
DMN,NEURAL
DMN,NEURAL
hippocampus,NEURAL
parahippocampal cortex,NEURAL
Hippocampal to cortical-DMN RSFC,NEURAL
mental time travel,HEALTH
hippocampus,NEURAL
autobiographical memory,OUTCOME
hippocampal-DMN circuit,NEURAL
autobiographical memory recollection,OUTCOME
preservation of the sense of self,OUTCOME
ego,SUBJECTIVE
hippocampal-DMN circuit,NEURAL
significant development,OUTCOME
psilocybin,DRUG
decreases parahippocampal to cortex RSFC,OUTCOME
ego-dissolution,SUBJECTIVE
hippocampus-DMN circuit,NEURAL
maintenance of one’s sense of self,OUTCOME
self reliance on autobiographical information,OUTCOME
psychological effects,OUTCOME
LSD,DRUG
ego-dissolution,SUBJECTIVE
Ego-dissolution,SUBJECTIVE
Ego-dissolution,SUBJECTIVE
psychedelic,DRUG
Ego-dissolution,SUBJECTIVE
psychedelics,DRUG
ego-dissolution,SUBJECTIVE
ego-disturbances,NEURAL
self-loss,SUBJECTIVE
ego-dissolution,SUBJECTIVE
psychedelic,DRUG
ego-dissolution,SUBJECTIVE
psychedelics,DRUG
ego-disturbances,NEURAL
psychosis,HEALTH
Self-disorder,SUBJECTIVE
psychosis,HEALTH
ego disturbances,SUBJECTIVE
ego dissolution,SUBJECTIVE
LSD state,SUBJECTIVE
narrative self,SUBJECTIVE
narrative identity,SUBJECTIVE
narrative identity,SUBJECTIVE
ego-dissolution,SUBJECTIVE
autobiographical information,OUTCOME
secure sense of self,OUTCOME
ego,SUBJECTIVE
autobiographical memory,SUBJECTIVE
consciousness,SUBJECTIVE
self,SUBJECTIVE
ego may collapse,SUBJECTIVE
hippocampal-DMN circuit,NEURAL
therapeutic potential,OUTCOME
LSD,DRUG
LSD,DRUG
lower psychological defences,OUTCOME
facilitate emotional insight and release,OUTCOME
decreased mental time travel,OUTCOME
LSD,DRUG
LSD,DRUG
facilitate emotional insight,OUTCOME
stimulating personal memories and associated affect,OUTCOME
re-experiencing past memories,OUTCOME
reliving,OUTCOME
facilitated recollection of positive episodic memories,OUTCOME
psilocybin,DRUG
improved access to autobiographical memory,OUTCOME
less spontaneous reflections on the past,OUTCOME
LSD,DRUG
relivings,OUTCOME
psychedelic,DRUG
"highly salient, personal themes",OUTCOME
highly salient and/or traumatic events,OUTCOME
.,DRUG
peaceful and lovely…,OUTCOME
.,DRUG
less emotionally potent,OUTCOME
…,DRUG
normal waking consciousness,SUBJECTIVE
mental time travel,OUTCOME
psychedelic state,SUBJECTIVE
anodyne and (ego) syntonic,OUTCOME
mental health problems,HEALTH
autobiographical memory recollection,OUTCOME
psychedelic,DRUG
hypersuggestibility under psychedelics,OUTCOME
autobiographical memory recollection,OUTCOME
enhanced suggestibility,OUTCOME
spontaneous cognition,OUTCOME
spontaneous cognition,OUTCOME
altered) states of consciousness,SUBJECTIVE
sleep,HEALTH
waking states,SUBJECTIVE
LSD,DRUG
LSD,DRUG
altered states of consciousness,SUBJECTIVE
dream,DRUG
REM dreams,OUTCOME
emotionally richer and more vivid,OUTCOME
hallucinatory quality,OUTCOME
psychedelic state,SUBJECTIVE
psychedelic,DRUG
longer reports,OUTCOME
consciousness,SUBJECTIVE
hallucinatory states,SUBJECTIVE
hypnagogic hallucinations,DRUG
hallucinatory states,SUBJECTIVE
LSD,DRUG
psilocybin,DRUG
LSD,DRUG
reduced mental time travel,OUTCOME
intoxication state,SUBJECTIVE
DMN connectivity,NEURAL
mental time travel,SUBJECTIVE
LSD,DRUG
LSD,DRUG
cognition,SUBJECTIVE
intoxicant,DRUG
LSD,DRUG
mentation about the future,OUTCOME
LSD,DRUG
reduced mentation,OUTCOME
LSD,DRUG
LSD,DRUG
intoxicants,DRUG
psychological effects,OUTCOME
LSD,DRUG
alcohol,DRUG
amphetamine,DRUG
exhilarating,DRUG
psychedelics,DRUG
past-focused mentation,SUBJECTIVE
intoxication,HEALTH
exhilarating experiences,HEALTH
LSD,DRUG
past-focused reflection,SUBJECTIVE
psychedelics,DRUG
