,entity 1,entity 1 label,entity 2,entity 2 label,type,source
1700,ayahuasca,DRUG,satisfaction with life,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1701,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1702,ayahuasca,DRUG,stress,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1703,ayahuasca,DRUG,depression,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1704,ayahuasca,DRUG,stress,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1705,ayahuasca,DRUG,depression,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1706,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1707,MAO-A inhibitors,NEURAL,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1708,harmaline,DRUG,depression,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1709,harmaline,DRUG,hippocampal progenitor cells,NEURAL,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1710,harmaline,DRUG,Neurogenesis,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1711,psychedelic compounds,DRUG,hippocampal progenitor cells,NEURAL,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1712,psychedelic compounds,DRUG,synaptic plasticity,NEURAL,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1713,psychedelic compounds,DRUG,Neurogenesis,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1714,ayahuasca,DRUG,mindfulness,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1715,ayahuasca,DRUG,satisfaction with life,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1716,ayahuasca,DRUG,mindfulness,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1717,ayahuasca,DRUG,changes in mindfulness,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1718,ayahuasca,DRUG,depression,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1719,ayahuasca,DRUG,stress,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1720,ayahuasca,DRUG,changes in mindfulness,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1721,ayahuasca,DRUG,stress,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1722,ayahuasca,DRUG,modified state of consciousness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1723,PCT performance,OUTCOME,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1724,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1725,psychedelic,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1726,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1727,ayahuasca,DRUG,changes in affect and thinking style,OUTCOME,THOUGHT TO CAUSE,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1728,ayahuasca,DRUG,stress levels,OUTCOME,THOUGHT TO CAUSE,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1729,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1730,ayahuasca,DRUG,stronger reductions in symptoms of depression,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1731,ayahuasca,DRUG,stress,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1732,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1733,ayahuasca,DRUG,satisfaction with life,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1734,ayahuasca,DRUG,stronger reductions in symptoms of depression,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1735,ayahuasca,DRUG,stress,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1736,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1737,ayahuasca,DRUG,satisfaction with life,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1738,ayahuasca,DRUG,stronger reductions in symptoms of depression,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1739,ayahuasca,DRUG,stress,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1740,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1741,ayahuasca,DRUG,satisfaction with life,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1742,ayahuasca,DRUG,changes in mood and thinking,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1743,ayahuasca,DRUG,affect and cognition,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1744,ayahuasca,DRUG,stronger reductions in symptoms of depression,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1745,ayahuasca,DRUG,stress,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1746,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1747,ayahuasca,DRUG,satisfaction with life,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1748,ayahuasca,DRUG,affect,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1749,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1750,ayahuasca,DRUG,stronger reductions in symptoms of depression,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1751,ayahuasca,DRUG,stress,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1752,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1753,ayahuasca,DRUG,satisfaction with life,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1754,ayahuasca,DRUG,changes in mood and thinking,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1755,ayahuasca,DRUG,anxiety,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1756,ayahuasca,DRUG,affect and cognition,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1757,ayahuasca,DRUG,affect,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1758,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1759,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1760,ayahuasca,DRUG,satisfaction with life,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1761,ayahuasca,DRUG,changes in mood and thinking,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1762,ayahuasca,DRUG,affect and cognition,OUTCOME,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1763,ayahuasca,DRUG,affect,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1764,ayahuasca,DRUG,mindfulness,SUBJECTIVE,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1765,ayahuasca,DRUG,depression,HEALTH,POSITIVELY IMPACTS,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1766,therapeutic potential,OUTCOME,mental health disorders,HEALTH,NEEDS MORE RESEARCH BETWEEN,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1767,ayahuasca,DRUG,mental health disorders,HEALTH,NEEDS MORE RESEARCH BETWEEN,55155261638d1906840631c9cba615cf9f56f4375eeb21937a1e8d30d8919c13
1768,ayahuasca,DRUG,depressed patients,HEALTH,POSITIVELY IMPACTS,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1769,ayahuasca,DRUG,prolonged psychotic reactions,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1770,manic episodes,HEALTH,ayahuasca,DRUG,NEEDS MORE RESEARCH BETWEEN,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1771,increased psychopathology,OUTCOME,manic episodes,HEALTH,NO RELATIONSHIP FOUND BETWEEN,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1772,increased psychopathology,OUTCOME,ayahuasca,DRUG,NO RELATIONSHIP FOUND BETWEEN,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1773,increased psychopathology,OUTCOME,adverse reactions,OUTCOME,NO RELATIONSHIP FOUND BETWEEN,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1774,ayahuasca,DRUG,psychotic depression,HEALTH,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1775,ayahuasca,DRUG,psychotic episode,HEALTH,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1776,other hallucinogens,DRUG,psychotic episode,HEALTH,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1777,schizophrenia,HEALTH,psychotic episode,HEALTH,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1778,cortical 5-HT2A receptors,NEURAL,MDMA,DRUG,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1779,5-HT2A receptor,NEURAL,MDMA,DRUG,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1780,5-HT2A receptor,NEURAL,dopaminergic system,NEURAL,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1781,5-HT2A receptor,NEURAL,psychotic effects,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1782,5-HT2A receptor,NEURAL,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1783,5-HT2A receptor,NEURAL,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1784,5-HT2A receptor,NEURAL,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1785,ayahuasca,DRUG,psychotic effects,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1786,ayahuasca,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1787,ayahuasca,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1788,ayahuasca,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1789,ayahuasca,DRUG,psychotic,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1790,serotonergic hallucinogens,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1791,serotonergic hallucinogens,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1792,serotonergic hallucinogens,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1793,ayahuasca,DRUG,psychotic effects,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1794,ayahuasca,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1795,ayahuasca,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1796,ayahuasca,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1797,ayahuasca,DRUG,psychotic,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1798,ayahuasca,DRUG,psychotic effects,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1799,ayahuasca,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1800,ayahuasca,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1801,ayahuasca,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1802,ayahuasca,DRUG,psychotic,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1803,5-HT2A receptors,NEURAL,psychotic effects,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1804,5-HT2A receptors,NEURAL,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1805,5-HT2A receptors,NEURAL,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1806,5-HT2A receptors,NEURAL,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1807,5-HT2A receptors,NEURAL,psychotic,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1808,cannabis,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1809,cannabis,DRUG,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1810,5-HT2A agonists,NEURAL,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1811,5-HT2A agonists,NEURAL,psychotic crisis,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1812,5-HT2A agonists,NEURAL,psychotic,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1813,5-HT2A antagonists,NEURAL,psychotic,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1814,5-HT2A antagonists,NEURAL,reduced the effects,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1815,5-HT2A antagonists,NEURAL,psychotic reactions,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1816,hallucinogens,DRUG,alcohol,DRUG,POSITIVELY IMPACTS,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1817,psilocybin,DRUG,alcohol,DRUG,POSITIVELY IMPACTS,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1818,DMT,DRUG,alcohol,DRUG,POSITIVELY IMPACTS,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1819,ayahuasca,DRUG,psychotic effects,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1820,ayahuasca,DRUG,biochemical reactions,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1821,biochemical reactions,OUTCOME,psychotic state,OUTCOME,POSITIVELY IMPACTS,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1822,hallucinogens,DRUG,psychotic state,OUTCOME,POSITIVELY IMPACTS,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1823,5-HT2A receptors,NEURAL,biochemical reactions,OUTCOME,THOUGHT TO CAUSE,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1824,ayahuasca,DRUG,psychotic state,OUTCOME,POSITIVELY IMPACTS,a82ef49c6e5ca3db24ffee8bdd79c3f15aaef337946c6c662ecabeef7efa0bff
1825,serotonergic hallucinogens,DRUG,amygdala,NEURAL,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1826,ayahuasca,DRUG,amygdala,NEURAL,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1827,psilocybin,DRUG,amygdala,NEURAL,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1828,LSD,DRUG,amygdala,NEURAL,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1829,serotonergic hallucinogens,DRUG,amygdala,NEURAL,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1830,psilocybin,DRUG,medial prefrontal cortex,NEURAL,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1831,psilocybin,DRUG,lingual gyrus,NEURAL,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1832,psilocybin,DRUG,attenuated right amygdala activation,OUTCOME,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1833,psilocybin,DRUG,increases in positive mood,OUTCOME,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1834,psilocybin,DRUG,decreased the threat-induced modulation of top-down connectivity,OUTCOME,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1835,psilocybin,DRUG,increased parahippocampal cortex/visual cortex functional connectivity,OUTCOME,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1836,psilocybin,DRUG,parahippocampal cortex to visual cortex information flow,OUTCOME,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1837,precuneus,NEURAL,self-transcendence”/spirituality,OUTCOME,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1838,superior frontal gyrus,NEURAL,decreased the threat-induced modulation of top-down connectivity,OUTCOME,THOUGHT TO CAUSE,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1839,superior frontal gyrus,NEURAL,increased parahippocampal cortex/visual cortex functional connectivity,OUTCOME,THOUGHT TO CAUSE,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1840,superior frontal gyrus,NEURAL,increased thickening in precentral gyrus and,OUTCOME,THOUGHT TO CAUSE,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1841,superior frontal gyrus,NEURAL,increased psychopathology,OUTCOME,THOUGHT TO CAUSE,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1842,superior frontal gyrus,NEURAL,self-transcendence”/spirituality,OUTCOME,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1843,increased psychopathology,OUTCOME,increased parahippocampal cortex/visual cortex functional connectivity,OUTCOME,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1844,increased psychopathology,OUTCOME,parahippocampal cortex to visual cortex information flow,OUTCOME,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1845,increased psychopathology,OUTCOME,cortical thinning in mesotemporal and inferior frontal gyri,OUTCOME,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1846,increased psychopathology,OUTCOME,superior frontal gyrus,NEURAL,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1847,increased psychopathology,OUTCOME,posterior cingulate cortex,NEURAL,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1848,increased psychopathology,OUTCOME,superior occipital gyrus,NEURAL,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1849,increased psychopathology,OUTCOME,increased thickening in precentral gyrus and,OUTCOME,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1850,increased psychopathology,OUTCOME,anterior cingulate cortex,NEURAL,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1851,increased psychopathology,OUTCOME,ayahuasca,DRUG,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1852,increased psychopathology,OUTCOME,structural alterations,OUTCOME,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1853,increased psychopathology,OUTCOME,ayahuasca,DRUG,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1854,increased psychopathology,OUTCOME,ayahuasca,DRUG,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1855,increased psychopathology,OUTCOME,self-transcendence”/spirituality,OUTCOME,POSITIVELY IMPACTS,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
1856,increased psychopathology,OUTCOME,SERT and 5-HT2A receptor binding,OUTCOME,NO RELATIONSHIP FOUND BETWEEN,a0e9fea56512607428583ebe1fcab9aaa7614066936c4d316fba3c2b3956149e
